UniqueCount	AmbigCount
98586	0
25992	0
14243	0
37285	0
11644	0
44006	0
23222	0
50261	0
67031	0
46536	0
69090	0
88851	0
37810	0
91933	0
55685	0
24644	0
33404	0
24979	0
24916	0
25204	0
14658	0
63504	0
53788	0
33960	0
36032	0
64018	0
68388	0
22604	0
4595	0
8677	0
188747	0
107564	0
11416	0
58884	0
59574	0
94206	0
61197	0
55009	0
74311	0
58865	0
76368	0
170829	0
154960	0
27851	0
30422	0
11132	0
38372	0
44573	0
16195	0
12215	0
51633	0
37676	0
33612	0
22128	0
44947	0
59897	0
23072	0
66	0
23895	0
10376	0
32729	0
87256	0
53441	0
71171	0
92831	0
72522	0
61199	0
26740	0
87082	0
53725	0
79775	0
30559	0
76190	0
45298	0
43389	0
62405	0
28731	0
50182	0
73518	0
31048	0
26294	0
2908	0
39808	0
38305	0
53008	0
70047	283
36503	0
12832	0
56300	0
152437	283
10394	0
58845	0
95353	0
64247	0
12902	0
57989	0
29696	0
7350	0
60788	0
51397	0
20766	0
41515	9
120957	0
65623	0
61290	9
10077	0
60287	0
103823	0
32448	0
121705	0
25346	0
98337	0
18876	0
20561	0
8146	0
26249	0
34749	0
119123	0
50562	0
16765	0
46978	0
34522	0
92720	0
39371	0
27988	0
172272	0
96210	0
137075	0
51083	0
172393	0
117590	0
52090	0
58727	0
11213	0
12931	0
37828	0
52663	0
81989	0
94708	0
5262	0
109636	0
42772	0
81853	0
62713	0
24898	0
59327	0
115303	0
11751	0
34991	0
24522	0
41126	0
45202	0
35224	0
25414	0
56015	0
39058	0
50039	0
133978	0
84398	0
71273	0
48711	0
17792	0
97780	0
57116	0
10582	0
23907	0
46935	0
73769	0
87401	0
125838	0
150355	0
